FILM_ID,ACTOR_ID,LAST_UPDATE
126,53,2006-02-15 10:05:03.000 Z
181,53,2006-02-15 10:05:03.000 Z
256,53,2006-02-15 10:05:03.000 Z
268,53,2006-02-15 10:05:03.000 Z
285,53,2006-02-15 10:05:03.000 Z
307,53,2006-02-15 10:05:03.000 Z
358,53,2006-02-15 10:05:03.000 Z
386,53,2006-02-15 10:05:03.000 Z
447,53,2006-02-15 10:05:03.000 Z
465,53,2006-02-15 10:05:03.000 Z
490,53,2006-02-15 10:05:03.000 Z
492,53,2006-02-15 10:05:03.000 Z
508,53,2006-02-15 10:05:03.000 Z
518,53,2006-02-15 10:05:03.000 Z
573,53,2006-02-15 10:05:03.000 Z
576,53,2006-02-15 10:05:03.000 Z
577,53,2006-02-15 10:05:03.000 Z
697,53,2006-02-15 10:05:03.000 Z
725,53,2006-02-15 10:05:03.000 Z
727,53,2006-02-15 10:05:03.000 Z
937,53,2006-02-15 10:05:03.000 Z
947,53,2006-02-15 10:05:03.000 Z
961,53,2006-02-15 10:05:03.000 Z
980,53,2006-02-15 10:05:03.000 Z
84,54,2006-02-15 10:05:03.000 Z
129,54,2006-02-15 10:05:03.000 Z
150,54,2006-02-15 10:05:03.000 Z
184,54,2006-02-15 10:05:03.000 Z
285,54,2006-02-15 10:05:03.000 Z
292,54,2006-02-15 10:05:03.000 Z
301,54,2006-02-15 10:05:03.000 Z
348,54,2006-02-15 10:05:03.000 Z
489,54,2006-02-15 10:05:03.000 Z
510,54,2006-02-15 10:05:03.000 Z
524,54,2006-02-15 10:05:03.000 Z
546,54,2006-02-15 10:05:03.000 Z
600,54,2006-02-15 10:05:03.000 Z
636,54,2006-02-15 10:05:03.000 Z
649,54,2006-02-15 10:05:03.000 Z
658,54,2006-02-15 10:05:03.000 Z
754,54,2006-02-15 10:05:03.000 Z
764,54,2006-02-15 10:05:03.000 Z
842,54,2006-02-15 10:05:03.000 Z
858,54,2006-02-15 10:05:03.000 Z
861,54,2006-02-15 10:05:03.000 Z
913,54,2006-02-15 10:05:03.000 Z
970,54,2006-02-15 10:05:03.000 Z
988,54,2006-02-15 10:05:03.000 Z
990,54,2006-02-15 10:05:03.000 Z
8,55,2006-02-15 10:05:03.000 Z
27,55,2006-02-15 10:05:03.000 Z
75,55,2006-02-15 10:05:03.000 Z
197,55,2006-02-15 10:05:03.000 Z
307,55,2006-02-15 10:05:03.000 Z
320,55,2006-02-15 10:05:03.000 Z
340,55,2006-02-15 10:05:03.000 Z
403,55,2006-02-15 10:05:03.000 Z
485,55,2006-02-15 10:05:03.000 Z
486,55,2006-02-15 10:05:03.000 Z
603,55,2006-02-15 10:05:03.000 Z
612,55,2006-02-15 10:05:03.000 Z
620,55,2006-02-15 10:05:03.000 Z
709,55,2006-02-15 10:05:03.000 Z
776,55,2006-02-15 10:05:03.000 Z
790,55,2006-02-15 10:05:03.000 Z
815,55,2006-02-15 10:05:03.000 Z
827,55,2006-02-15 10:05:03.000 Z
930,55,2006-02-15 10:05:03.000 Z
963,55,2006-02-15 10:05:03.000 Z
63,56,2006-02-15 10:05:03.000 Z
87,56,2006-02-15 10:05:03.000 Z
226,56,2006-02-15 10:05:03.000 Z
236,56,2006-02-15 10:05:03.000 Z
298,56,2006-02-15 10:05:03.000 Z
307,56,2006-02-15 10:05:03.000 Z
354,56,2006-02-15 10:05:03.000 Z
383,56,2006-02-15 10:05:03.000 Z
417,56,2006-02-15 10:05:03.000 Z
421,56,2006-02-15 10:05:03.000 Z
457,56,2006-02-15 10:05:03.000 Z
462,56,2006-02-15 10:05:03.000 Z
474,56,2006-02-15 10:05:03.000 Z
521,56,2006-02-15 10:05:03.000 Z
593,56,2006-02-15 10:05:03.000 Z
728,56,2006-02-15 10:05:03.000 Z
750,56,2006-02-15 10:05:03.000 Z
769,56,2006-02-15 10:05:03.000 Z
781,56,2006-02-15 10:05:03.000 Z
795,56,2006-02-15 10:05:03.000 Z
844,56,2006-02-15 10:05:03.000 Z
851,56,2006-02-15 10:05:03.000 Z
862,56,2006-02-15 10:05:03.000 Z
868,56,2006-02-15 10:05:03.000 Z
892,56,2006-02-15 10:05:03.000 Z
893,56,2006-02-15 10:05:03.000 Z
936,56,2006-02-15 10:05:03.000 Z
965,56,2006-02-15 10:05:03.000 Z
16,57,2006-02-15 10:05:03.000 Z
34,57,2006-02-15 10:05:03.000 Z
101,57,2006-02-15 10:05:03.000 Z
114,57,2006-02-15 10:05:03.000 Z
122,57,2006-02-15 10:05:03.000 Z
134,57,2006-02-15 10:05:03.000 Z
144,57,2006-02-15 10:05:03.000 Z
153,57,2006-02-15 10:05:03.000 Z
192,57,2006-02-15 10:05:03.000 Z
213,57,2006-02-15 10:05:03.000 Z
258,57,2006-02-15 10:05:03.000 Z
267,57,2006-02-15 10:05:03.000 Z
317,57,2006-02-15 10:05:03.000 Z
340,57,2006-02-15 10:05:03.000 Z
393,57,2006-02-15 10:05:03.000 Z
437,57,2006-02-15 10:05:03.000 Z
447,57,2006-02-15 10:05:03.000 Z
502,57,2006-02-15 10:05:03.000 Z
592,57,2006-02-15 10:05:03.000 Z
605,57,2006-02-15 10:05:03.000 Z
637,57,2006-02-15 10:05:03.000 Z
685,57,2006-02-15 10:05:03.000 Z
707,57,2006-02-15 10:05:03.000 Z
714,57,2006-02-15 10:05:03.000 Z
717,57,2006-02-15 10:05:03.000 Z
737,57,2006-02-15 10:05:03.000 Z
767,57,2006-02-15 10:05:03.000 Z
852,57,2006-02-15 10:05:03.000 Z
891,57,2006-02-15 10:05:03.000 Z
918,57,2006-02-15 10:05:03.000 Z
48,58,2006-02-15 10:05:03.000 Z
68,58,2006-02-15 10:05:03.000 Z
119,58,2006-02-15 10:05:03.000 Z
128,58,2006-02-15 10:05:03.000 Z
135,58,2006-02-15 10:05:03.000 Z
175,58,2006-02-15 10:05:03.000 Z
199,58,2006-02-15 10:05:03.000 Z
235,58,2006-02-15 10:05:03.000 Z
242,58,2006-02-15 10:05:03.000 Z
243,58,2006-02-15 10:05:03.000 Z
254,58,2006-02-15 10:05:03.000 Z
306,58,2006-02-15 10:05:03.000 Z
316,58,2006-02-15 10:05:03.000 Z
417,58,2006-02-15 10:05:03.000 Z
426,58,2006-02-15 10:05:03.000 Z
460,58,2006-02-15 10:05:03.000 Z
477,58,2006-02-15 10:05:03.000 Z
541,58,2006-02-15 10:05:03.000 Z
549,58,2006-02-15 10:05:03.000 Z
551,58,2006-02-15 10:05:03.000 Z
553,58,2006-02-15 10:05:03.000 Z
578,58,2006-02-15 10:05:03.000 Z
602,58,2006-02-15 10:05:03.000 Z
632,58,2006-02-15 10:05:03.000 Z
635,58,2006-02-15 10:05:03.000 Z
638,58,2006-02-15 10:05:03.000 Z
698,58,2006-02-15 10:05:03.000 Z
726,58,2006-02-15 10:05:03.000 Z
755,58,2006-02-15 10:05:03.000 Z
800,58,2006-02-15 10:05:03.000 Z
856,58,2006-02-15 10:05:03.000 Z
858,58,2006-02-15 10:05:03.000 Z
5,59,2006-02-15 10:05:03.000 Z
46,59,2006-02-15 10:05:03.000 Z
54,59,2006-02-15 10:05:03.000 Z
72,59,2006-02-15 10:05:03.000 Z
88,59,2006-02-15 10:05:03.000 Z
121,59,2006-02-15 10:05:03.000 Z
129,59,2006-02-15 10:05:03.000 Z
130,59,2006-02-15 10:05:03.000 Z
183,59,2006-02-15 10:05:03.000 Z
210,59,2006-02-15 10:05:03.000 Z
241,59,2006-02-15 10:05:03.000 Z
295,59,2006-02-15 10:05:03.000 Z
418,59,2006-02-15 10:05:03.000 Z
572,59,2006-02-15 10:05:03.000 Z
644,59,2006-02-15 10:05:03.000 Z
650,59,2006-02-15 10:05:03.000 Z
689,59,2006-02-15 10:05:03.000 Z
694,59,2006-02-15 10:05:03.000 Z
702,59,2006-02-15 10:05:03.000 Z
713,59,2006-02-15 10:05:03.000 Z
749,59,2006-02-15 10:05:03.000 Z
772,59,2006-02-15 10:05:03.000 Z
853,59,2006-02-15 10:05:03.000 Z
862,59,2006-02-15 10:05:03.000 Z
943,59,2006-02-15 10:05:03.000 Z
946,59,2006-02-15 10:05:03.000 Z
984,59,2006-02-15 10:05:03.000 Z
31,60,2006-02-15 10:05:03.000 Z
85,60,2006-02-15 10:05:03.000 Z
133,60,2006-02-15 10:05:03.000 Z
142,60,2006-02-15 10:05:03.000 Z
177,60,2006-02-15 10:05:03.000 Z
179,60,2006-02-15 10:05:03.000 Z
186,60,2006-02-15 10:05:03.000 Z
222,60,2006-02-15 10:05:03.000 Z
235,60,2006-02-15 10:05:03.000 Z
239,60,2006-02-15 10:05:03.000 Z
253,60,2006-02-15 10:05:03.000 Z
262,60,2006-02-15 10:05:03.000 Z
297,60,2006-02-15 10:05:03.000 Z
299,60,2006-02-15 10:05:03.000 Z
334,60,2006-02-15 10:05:03.000 Z
376,60,2006-02-15 10:05:03.000 Z
423,60,2006-02-15 10:05:03.000 Z
436,60,2006-02-15 10:05:03.000 Z
493,60,2006-02-15 10:05:03.000 Z
534,60,2006-02-15 10:05:03.000 Z
551,60,2006-02-15 10:05:03.000 Z
658,60,2006-02-15 10:05:03.000 Z
665,60,2006-02-15 10:05:03.000 Z
679,60,2006-02-15 10:05:03.000 Z
754,60,2006-02-15 10:05:03.000 Z
771,60,2006-02-15 10:05:03.000 Z
783,60,2006-02-15 10:05:03.000 Z
784,60,2006-02-15 10:05:03.000 Z
805,60,2006-02-15 10:05:03.000 Z
830,60,2006-02-15 10:05:03.000 Z
835,60,2006-02-15 10:05:03.000 Z
928,60,2006-02-15 10:05:03.000 Z
952,60,2006-02-15 10:05:03.000 Z
971,60,2006-02-15 10:05:03.000 Z
986,60,2006-02-15 10:05:03.000 Z
235,61,2006-02-15 10:05:03.000 Z
237,61,2006-02-15 10:05:03.000 Z
307,61,2006-02-15 10:05:03.000 Z
362,61,2006-02-15 10:05:03.000 Z
372,61,2006-02-15 10:05:03.000 Z
374,61,2006-02-15 10:05:03.000 Z
423,61,2006-02-15 10:05:03.000 Z
433,61,2006-02-15 10:05:03.000 Z
508,61,2006-02-15 10:05:03.000 Z
518,61,2006-02-15 10:05:03.000 Z
519,61,2006-02-15 10:05:03.000 Z
535,61,2006-02-15 10:05:03.000 Z
537,61,2006-02-15 10:05:03.000 Z
585,61,2006-02-15 10:05:03.000 Z
639,61,2006-02-15 10:05:03.000 Z
648,61,2006-02-15 10:05:03.000 Z
649,61,2006-02-15 10:05:03.000 Z
703,61,2006-02-15 10:05:03.000 Z
752,61,2006-02-15 10:05:03.000 Z
766,61,2006-02-15 10:05:03.000 Z
767,61,2006-02-15 10:05:03.000 Z
780,61,2006-02-15 10:05:03.000 Z
831,61,2006-02-15 10:05:03.000 Z
832,61,2006-02-15 10:05:03.000 Z
990,61,2006-02-15 10:05:03.000 Z
6,62,2006-02-15 10:05:03.000 Z
42,62,2006-02-15 10:05:03.000 Z
54,62,2006-02-15 10:05:03.000 Z
100,62,2006-02-15 10:05:03.000 Z
101,62,2006-02-15 10:05:03.000 Z
129,62,2006-02-15 10:05:03.000 Z
198,62,2006-02-15 10:05:03.000 Z
211,62,2006-02-15 10:05:03.000 Z
231,62,2006-02-15 10:05:03.000 Z
272,62,2006-02-15 10:05:03.000 Z
295,62,2006-02-15 10:05:03.000 Z
337,62,2006-02-15 10:05:03.000 Z
375,62,2006-02-15 10:05:03.000 Z
385,62,2006-02-15 10:05:03.000 Z
393,62,2006-02-15 10:05:03.000 Z
398,62,2006-02-15 10:05:03.000 Z
406,62,2006-02-15 10:05:03.000 Z
413,62,2006-02-15 10:05:03.000 Z
428,62,2006-02-15 10:05:03.000 Z
445,62,2006-02-15 10:05:03.000 Z
457,62,2006-02-15 10:05:03.000 Z
465,62,2006-02-15 10:05:03.000 Z
688,62,2006-02-15 10:05:03.000 Z
707,62,2006-02-15 10:05:03.000 Z
719,62,2006-02-15 10:05:03.000 Z
951,62,2006-02-15 10:05:03.000 Z
981,62,2006-02-15 10:05:03.000 Z
988,62,2006-02-15 10:05:03.000 Z
990,62,2006-02-15 10:05:03.000 Z
73,63,2006-02-15 10:05:03.000 Z
134,63,2006-02-15 10:05:03.000 Z
167,63,2006-02-15 10:05:03.000 Z
208,63,2006-02-15 10:05:03.000 Z
225,63,2006-02-15 10:05:03.000 Z
248,63,2006-02-15 10:05:03.000 Z
249,63,2006-02-15 10:05:03.000 Z
278,63,2006-02-15 10:05:03.000 Z
392,63,2006-02-15 10:05:03.000 Z
517,63,2006-02-15 10:05:03.000 Z
633,63,2006-02-15 10:05:03.000 Z
763,63,2006-02-15 10:05:03.000 Z
781,63,2006-02-15 10:05:03.000 Z
809,63,2006-02-15 10:05:03.000 Z
893,63,2006-02-15 10:05:03.000 Z
932,63,2006-02-15 10:05:03.000 Z
944,63,2006-02-15 10:05:03.000 Z
945,63,2006-02-15 10:05:03.000 Z
981,63,2006-02-15 10:05:03.000 Z
3,64,2006-02-15 10:05:03.000 Z
10,64,2006-02-15 10:05:03.000 Z
37,64,2006-02-15 10:05:03.000 Z
87,64,2006-02-15 10:05:03.000 Z
88,64,2006-02-15 10:05:03.000 Z
124,64,2006-02-15 10:05:03.000 Z
197,64,2006-02-15 10:05:03.000 Z
280,64,2006-02-15 10:05:03.000 Z
291,64,2006-02-15 10:05:03.000 Z
307,64,2006-02-15 10:05:03.000 Z
335,64,2006-02-15 10:05:03.000 Z
345,64,2006-02-15 10:05:03.000 Z
448,64,2006-02-15 10:05:03.000 Z
469,64,2006-02-15 10:05:03.000 Z
471,64,2006-02-15 10:05:03.000 Z
506,64,2006-02-15 10:05:03.000 Z
543,64,2006-02-15 10:05:03.000 Z
557,64,2006-02-15 10:05:03.000 Z
569,64,2006-02-15 10:05:03.000 Z
572,64,2006-02-15 10:05:03.000 Z
597,64,2006-02-15 10:05:03.000 Z
616,64,2006-02-15 10:05:03.000 Z
646,64,2006-02-15 10:05:03.000 Z
694,64,2006-02-15 10:05:03.000 Z
832,64,2006-02-15 10:05:03.000 Z
852,64,2006-02-15 10:05:03.000 Z
860,64,2006-02-15 10:05:03.000 Z
921,64,2006-02-15 10:05:03.000 Z
925,64,2006-02-15 10:05:03.000 Z
980,64,2006-02-15 10:05:03.000 Z
39,65,2006-02-15 10:05:03.000 Z
46,65,2006-02-15 10:05:03.000 Z
97,65,2006-02-15 10:05:03.000 Z
106,65,2006-02-15 10:05:03.000 Z
117,65,2006-02-15 10:05:03.000 Z
125,65,2006-02-15 10:05:03.000 Z
158,65,2006-02-15 10:05:03.000 Z
276,65,2006-02-15 10:05:03.000 Z
305,65,2006-02-15 10:05:03.000 Z
338,65,2006-02-15 10:05:03.000 Z
347,65,2006-02-15 10:05:03.000 Z
371,65,2006-02-15 10:05:03.000 Z
398,65,2006-02-15 10:05:03.000 Z
471,65,2006-02-15 10:05:03.000 Z
475,65,2006-02-15 10:05:03.000 Z
476,65,2006-02-15 10:05:03.000 Z
491,65,2006-02-15 10:05:03.000 Z
496,65,2006-02-15 10:05:03.000 Z
516,65,2006-02-15 10:05:03.000 Z
517,65,2006-02-15 10:05:03.000 Z
541,65,2006-02-15 10:05:03.000 Z
556,65,2006-02-15 10:05:03.000 Z
571,65,2006-02-15 10:05:03.000 Z
577,65,2006-02-15 10:05:03.000 Z
615,65,2006-02-15 10:05:03.000 Z
658,65,2006-02-15 10:05:03.000 Z
683,65,2006-02-15 10:05:03.000 Z
694,65,2006-02-15 10:05:03.000 Z
714,65,2006-02-15 10:05:03.000 Z
735,65,2006-02-15 10:05:03.000 Z
852,65,2006-02-15 10:05:03.000 Z
938,65,2006-02-15 10:05:03.000 Z
951,65,2006-02-15 10:05:03.000 Z
965,65,2006-02-15 10:05:03.000 Z
55,66,2006-02-15 10:05:03.000 Z
143,66,2006-02-15 10:05:03.000 Z
207,66,2006-02-15 10:05:03.000 Z
226,66,2006-02-15 10:05:03.000 Z
229,66,2006-02-15 10:05:03.000 Z
230,66,2006-02-15 10:05:03.000 Z
283,66,2006-02-15 10:05:03.000 Z
300,66,2006-02-15 10:05:03.000 Z
342,66,2006-02-15 10:05:03.000 Z
350,66,2006-02-15 10:05:03.000 Z
361,66,2006-02-15 10:05:03.000 Z
376,66,2006-02-15 10:05:03.000 Z
424,66,2006-02-15 10:05:03.000 Z
434,66,2006-02-15 10:05:03.000 Z
553,66,2006-02-15 10:05:03.000 Z
608,66,2006-02-15 10:05:03.000 Z
676,66,2006-02-15 10:05:03.000 Z
697,66,2006-02-15 10:05:03.000 Z
706,66,2006-02-15 10:05:03.000 Z
725,66,2006-02-15 10:05:03.000 Z
769,66,2006-02-15 10:05:03.000 Z
793,66,2006-02-15 10:05:03.000 Z
829,66,2006-02-15 10:05:03.000 Z
871,66,2006-02-15 10:05:03.000 Z
909,66,2006-02-15 10:05:03.000 Z
915,66,2006-02-15 10:05:03.000 Z
928,66,2006-02-15 10:05:03.000 Z
951,66,2006-02-15 10:05:03.000 Z
957,66,2006-02-15 10:05:03.000 Z
960,66,2006-02-15 10:05:03.000 Z
999,66,2006-02-15 10:05:03.000 Z
24,67,2006-02-15 10:05:03.000 Z
57,67,2006-02-15 10:05:03.000 Z
67,67,2006-02-15 10:05:03.000 Z
144,67,2006-02-15 10:05:03.000 Z
242,67,2006-02-15 10:05:03.000 Z
244,67,2006-02-15 10:05:03.000 Z
256,67,2006-02-15 10:05:03.000 Z
408,67,2006-02-15 10:05:03.000 Z
477,67,2006-02-15 10:05:03.000 Z
496,67,2006-02-15 10:05:03.000 Z
512,67,2006-02-15 10:05:03.000 Z
576,67,2006-02-15 10:05:03.000 Z
601,67,2006-02-15 10:05:03.000 Z
725,67,2006-02-15 10:05:03.000 Z
726,67,2006-02-15 10:05:03.000 Z
731,67,2006-02-15 10:05:03.000 Z
766,67,2006-02-15 10:05:03.000 Z
861,67,2006-02-15 10:05:03.000 Z
870,67,2006-02-15 10:05:03.000 Z
915,67,2006-02-15 10:05:03.000 Z
945,67,2006-02-15 10:05:03.000 Z
972,67,2006-02-15 10:05:03.000 Z
981,67,2006-02-15 10:05:03.000 Z
9,68,2006-02-15 10:05:03.000 Z
45,68,2006-02-15 10:05:03.000 Z
133,68,2006-02-15 10:05:03.000 Z
161,68,2006-02-15 10:05:03.000 Z
205,68,2006-02-15 10:05:03.000 Z
213,68,2006-02-15 10:05:03.000 Z
215,68,2006-02-15 10:05:03.000 Z
255,68,2006-02-15 10:05:03.000 Z
296,68,2006-02-15 10:05:03.000 Z
315,68,2006-02-15 10:05:03.000 Z
325,68,2006-02-15 10:05:03.000 Z
331,68,2006-02-15 10:05:03.000 Z
347,68,2006-02-15 10:05:03.000 Z
357,68,2006-02-15 10:05:03.000 Z
378,68,2006-02-15 10:05:03.000 Z
380,68,2006-02-15 10:05:03.000 Z
386,68,2006-02-15 10:05:03.000 Z
396,68,2006-02-15 10:05:03.000 Z
435,68,2006-02-15 10:05:03.000 Z
497,68,2006-02-15 10:05:03.000 Z
607,68,2006-02-15 10:05:03.000 Z
654,68,2006-02-15 10:05:03.000 Z
665,68,2006-02-15 10:05:03.000 Z
671,68,2006-02-15 10:05:03.000 Z
706,68,2006-02-15 10:05:03.000 Z
747,68,2006-02-15 10:05:03.000 Z
834,68,2006-02-15 10:05:03.000 Z
839,68,2006-02-15 10:05:03.000 Z
840,68,2006-02-15 10:05:03.000 Z
971,68,2006-02-15 10:05:03.000 Z
15,69,2006-02-15 10:05:03.000 Z
88,69,2006-02-15 10:05:03.000 Z
111,69,2006-02-15 10:05:03.000 Z
202,69,2006-02-15 10:05:03.000 Z
236,69,2006-02-15 10:05:03.000 Z
292,69,2006-02-15 10:05:03.000 Z
300,69,2006-02-15 10:05:03.000 Z
306,69,2006-02-15 10:05:03.000 Z
374,69,2006-02-15 10:05:03.000 Z
396,69,2006-02-15 10:05:03.000 Z
452,69,2006-02-15 10:05:03.000 Z
466,69,2006-02-15 10:05:03.000 Z
529,69,2006-02-15 10:05:03.000 Z
612,69,2006-02-15 10:05:03.000 Z
720,69,2006-02-15 10:05:03.000 Z
722,69,2006-02-15 10:05:03.000 Z
761,69,2006-02-15 10:05:03.000 Z
791,69,2006-02-15 10:05:03.000 Z
864,69,2006-02-15 10:05:03.000 Z
877,69,2006-02-15 10:05:03.000 Z
914,69,2006-02-15 10:05:03.000 Z
50,70,2006-02-15 10:05:03.000 Z
53,70,2006-02-15 10:05:03.000 Z
92,70,2006-02-15 10:05:03.000 Z
202,70,2006-02-15 10:05:03.000 Z
227,70,2006-02-15 10:05:03.000 Z
249,70,2006-02-15 10:05:03.000 Z
290,70,2006-02-15 10:05:03.000 Z
304,70,2006-02-15 10:05:03.000 Z
343,70,2006-02-15 10:05:03.000 Z
414,70,2006-02-15 10:05:03.000 Z
453,70,2006-02-15 10:05:03.000 Z
466,70,2006-02-15 10:05:03.000 Z
504,70,2006-02-15 10:05:03.000 Z
584,70,2006-02-15 10:05:03.000 Z
628,70,2006-02-15 10:05:03.000 Z
654,70,2006-02-15 10:05:03.000 Z
725,70,2006-02-15 10:05:03.000 Z
823,70,2006-02-15 10:05:03.000 Z
834,70,2006-02-15 10:05:03.000 Z
856,70,2006-02-15 10:05:03.000 Z
869,70,2006-02-15 10:05:03.000 Z
953,70,2006-02-15 10:05:03.000 Z
964,70,2006-02-15 10:05:03.000 Z
26,71,2006-02-15 10:05:03.000 Z
52,71,2006-02-15 10:05:03.000 Z
233,71,2006-02-15 10:05:03.000 Z
317,71,2006-02-15 10:05:03.000 Z
359,71,2006-02-15 10:05:03.000 Z
362,71,2006-02-15 10:05:03.000 Z
385,71,2006-02-15 10:05:03.000 Z
399,71,2006-02-15 10:05:03.000 Z
450,71,2006-02-15 10:05:03.000 Z
532,71,2006-02-15 10:05:03.000 Z
560,71,2006-02-15 10:05:03.000 Z
574,71,2006-02-15 10:05:03.000 Z
638,71,2006-02-15 10:05:03.000 Z
773,71,2006-02-15 10:05:03.000 Z
833,71,2006-02-15 10:05:03.000 Z
874,71,2006-02-15 10:05:03.000 Z
918,71,2006-02-15 10:05:03.000 Z
956,71,2006-02-15 10:05:03.000 Z
34,72,2006-02-15 10:05:03.000 Z
144,72,2006-02-15 10:05:03.000 Z
237,72,2006-02-15 10:05:03.000 Z
249,72,2006-02-15 10:05:03.000 Z
286,72,2006-02-15 10:05:03.000 Z
296,72,2006-02-15 10:05:03.000 Z
325,72,2006-02-15 10:05:03.000 Z
331,72,2006-02-15 10:05:03.000 Z
405,72,2006-02-15 10:05:03.000 Z
450,72,2006-02-15 10:05:03.000 Z
550,72,2006-02-15 10:05:03.000 Z
609,72,2006-02-15 10:05:03.000 Z
623,72,2006-02-15 10:05:03.000 Z
636,72,2006-02-15 10:05:03.000 Z
640,72,2006-02-15 10:05:03.000 Z
665,72,2006-02-15 10:05:03.000 Z
718,72,2006-02-15 10:05:03.000 Z
743,72,2006-02-15 10:05:03.000 Z
757,72,2006-02-15 10:05:03.000 Z
773,72,2006-02-15 10:05:03.000 Z
854,72,2006-02-15 10:05:03.000 Z
865,72,2006-02-15 10:05:03.000 Z
938,72,2006-02-15 10:05:03.000 Z
956,72,2006-02-15 10:05:03.000 Z
964,72,2006-02-15 10:05:03.000 Z
969,72,2006-02-15 10:05:03.000 Z
36,73,2006-02-15 10:05:03.000 Z
45,73,2006-02-15 10:05:03.000 Z
51,73,2006-02-15 10:05:03.000 Z
77,73,2006-02-15 10:05:03.000 Z
148,73,2006-02-15 10:05:03.000 Z
245,73,2006-02-15 10:05:03.000 Z
275,73,2006-02-15 10:05:03.000 Z
322,73,2006-02-15 10:05:03.000 Z
374,73,2006-02-15 10:05:03.000 Z
379,73,2006-02-15 10:05:03.000 Z
467,73,2006-02-15 10:05:03.000 Z
548,73,2006-02-15 10:05:03.000 Z
561,73,2006-02-15 10:05:03.000 Z
562,73,2006-02-15 10:05:03.000 Z
565,73,2006-02-15 10:05:03.000 Z
627,73,2006-02-15 10:05:03.000 Z
666,73,2006-02-15 10:05:03.000 Z
667,73,2006-02-15 10:05:03.000 Z
707,73,2006-02-15 10:05:03.000 Z
748,73,2006-02-15 10:05:03.000 Z
772,73,2006-02-15 10:05:03.000 Z
823,73,2006-02-15 10:05:03.000 Z
936,73,2006-02-15 10:05:03.000 Z
946,73,2006-02-15 10:05:03.000 Z
950,73,2006-02-15 10:05:03.000 Z
998,73,2006-02-15 10:05:03.000 Z
28,74,2006-02-15 10:05:03.000 Z
44,74,2006-02-15 10:05:03.000 Z
117,74,2006-02-15 10:05:03.000 Z
185,74,2006-02-15 10:05:03.000 Z
192,74,2006-02-15 10:05:03.000 Z
203,74,2006-02-15 10:05:03.000 Z
263,74,2006-02-15 10:05:03.000 Z
321,74,2006-02-15 10:05:03.000 Z
415,74,2006-02-15 10:05:03.000 Z
484,74,2006-02-15 10:05:03.000 Z
503,74,2006-02-15 10:05:03.000 Z
537,74,2006-02-15 10:05:03.000 Z
543,74,2006-02-15 10:05:03.000 Z
617,74,2006-02-15 10:05:03.000 Z
626,74,2006-02-15 10:05:03.000 Z
637,74,2006-02-15 10:05:03.000 Z
663,74,2006-02-15 10:05:03.000 Z
704,74,2006-02-15 10:05:03.000 Z
720,74,2006-02-15 10:05:03.000 Z
747,74,2006-02-15 10:05:03.000 Z
780,74,2006-02-15 10:05:03.000 Z
804,74,2006-02-15 10:05:03.000 Z
834,74,2006-02-15 10:05:03.000 Z
836,74,2006-02-15 10:05:03.000 Z
848,74,2006-02-15 10:05:03.000 Z
872,74,2006-02-15 10:05:03.000 Z
902,74,2006-02-15 10:05:03.000 Z
956,74,2006-02-15 10:05:03.000 Z
12,75,2006-02-15 10:05:03.000 Z
34,75,2006-02-15 10:05:03.000 Z
143,75,2006-02-15 10:05:03.000 Z
170,75,2006-02-15 10:05:03.000 Z
222,75,2006-02-15 10:05:03.000 Z
301,75,2006-02-15 10:05:03.000 Z
347,75,2006-02-15 10:05:03.000 Z
372,75,2006-02-15 10:05:03.000 Z
436,75,2006-02-15 10:05:03.000 Z
445,75,2006-02-15 10:05:03.000 Z
446,75,2006-02-15 10:05:03.000 Z
492,75,2006-02-15 10:05:03.000 Z
498,75,2006-02-15 10:05:03.000 Z
508,75,2006-02-15 10:05:03.000 Z
541,75,2006-02-15 10:05:03.000 Z
547,75,2006-02-15 10:05:03.000 Z
579,75,2006-02-15 10:05:03.000 Z
645,75,2006-02-15 10:05:03.000 Z
667,75,2006-02-15 10:05:03.000 Z
744,75,2006-02-15 10:05:03.000 Z
764,75,2006-02-15 10:05:03.000 Z
780,75,2006-02-15 10:05:03.000 Z
870,75,2006-02-15 10:05:03.000 Z
920,75,2006-02-15 10:05:03.000 Z
60,76,2006-02-15 10:05:03.000 Z
66,76,2006-02-15 10:05:03.000 Z
68,76,2006-02-15 10:05:03.000 Z
95,76,2006-02-15 10:05:03.000 Z
122,76,2006-02-15 10:05:03.000 Z
187,76,2006-02-15 10:05:03.000 Z
223,76,2006-02-15 10:05:03.000 Z
234,76,2006-02-15 10:05:03.000 Z
251,76,2006-02-15 10:05:03.000 Z
348,76,2006-02-15 10:05:03.000 Z
444,76,2006-02-15 10:05:03.000 Z
464,76,2006-02-15 10:05:03.000 Z
474,76,2006-02-15 10:05:03.000 Z
498,76,2006-02-15 10:05:03.000 Z
568,76,2006-02-15 10:05:03.000 Z
604,76,2006-02-15 10:05:03.000 Z
606,76,2006-02-15 10:05:03.000 Z
642,76,2006-02-15 10:05:03.000 Z
648,76,2006-02-15 10:05:03.000 Z
650,76,2006-02-15 10:05:03.000 Z
709,76,2006-02-15 10:05:03.000 Z
760,76,2006-02-15 10:05:03.000 Z
765,76,2006-02-15 10:05:03.000 Z
781,76,2006-02-15 10:05:03.000 Z
850,76,2006-02-15 10:05:03.000 Z
862,76,2006-02-15 10:05:03.000 Z
866,76,2006-02-15 10:05:03.000 Z
